Sample,Grade,Topic,Sub-topic,Challenge Type,Student Mistake
4,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property and struggles with negative signs. For example, in the equation 2(x - 3) = 8, they might calculate it as 2x - 3 = 8, or 2x - 6 = 8 with incorrect manipulation of the subsequent steps."
5,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property. They might multiply only the first term inside the parentheses by the number outside, or they might add the number outside the parentheses instead of multiplying."
6,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property. For example, given the equation 2(x + 3) = 10, the student might attempt to distribute the 2 only to the x, resulting in 2x + 3 = 10, or might distribute it to the x and the equals sign resulting in 2x + 6 = 10."
7,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property. For example, when presented with 2(x + 3) = 10, they might incorrectly simplify it to 2x + 3 = 10, or even 2x + 6 = 10 by only distributing the 2 to one term and then adding the original constant inside the parentheses."
8,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property. For example, if the problem is 2(x + 3) = 10, the student might incorrectly calculate it as 2x + 3 = 10 instead of 2x + 6 = 10."
9,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property. They might try to distribute a number only to the first term inside parentheses, or misapply the operation entirely (e.g., add instead of multiply)."
10,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property. They understand the concept of multiplication but fail to multiply the term outside the parenthesis with *both* terms inside the parenthesis. For example, in 2(x+3) = 10, they might compute it as 2x + 3 = 10 or 2x + 6 = 10 without correctly solving the equation or understanding the implications."
11,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property, potentially only multiplying the first term inside the parentheses and/or failing to account for negative signs."
12,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property, perhaps by multiplying only part of the expression inside the parentheses by the term outside. For example, given 2(x + 3) = 10, the student might calculate it as 2x + 3 = 10, or 2x + 6 = 10 instead of 2x + 6 = 10."
13,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Procedural Error,"The student incorrectly distributes a negative sign, or misses a step in the order of operations, or combines unlike terms."
14,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property and combines unlike terms. For example, given the equation 2(x + 3) = 10, the student might incorrectly calculate this as 2x + 3 = 10, or 2x + 6 = 16, or even combine the '2' with the 'x' and the '3' to make it 5x, or 2x + 3 = 10 then incorrectly combining the 2x and the 3. They may also not fully understand the order of operations."
15,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property. For example, in the equation 2(x + 3) = 10, the student might calculate it as 2x + 3 = 10, instead of 2x + 6 = 10."
16,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,The student incorrectly applies the distributive property or misunderstands the order of operations when simplifying an expression like 2(x + 3) + 4. They might multiply only the first term inside the parentheses or perform addition before multiplication.
17,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property. For example, if the problem is 2(x + 3) = 10, the student might incorrectly state 2x + 3 = 10, forgetting to multiply the 2 by the 3."
18,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property by only multiplying the coefficient by the first term inside the parentheses and ignores the second term. For example, in 2(x+3) = 8, the student may calculate it as 2x + 3 = 8, rather than 2x + 6 = 8."
19,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,The student incorrectly applies the distributive property.  They may not fully understand how to multiply a term outside parentheses to each term inside the parentheses or may misinterpret the order of operations.
20,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Procedural Error,"The student incorrectly simplifies the equation after distributing a negative sign, possibly forgetting to apply the negative to all terms inside the parentheses."
21,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property to terms that are not within the parentheses or misunderstands the order of operations, leading to errors in simplifying the equation. They might, for example, think that something like '2x + (3 + 4x)' is equal to '5x + 8x'."
22,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property or struggles with order of operations when simplifying expressions. For example, they might misinterpret 2(x + 3) as 2x + 3 instead of 2x + 6, or they might solve for x before simplifying the entire expression correctly."
23,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property. For example, given the equation 2(x + 3) = 10, the student might incorrectly simplify it to 2x + 3 = 10 or 2x + 5 = 10, rather than 2x + 6 = 10."
24,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property. They might try to distribute multiplication over addition incorrectly, or they might misunderstand the order of operations when simplifying an expression."
25,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property. For example, if the problem is 2(x+3) = 10, the student might write 2x + 3 = 10 instead of 2x + 6 = 10."
26,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property. They might try to distribute a number across terms that are not multiplied by it, or they might distribute only to a single term within a parenthesis when the operation requires distributing to all."
27,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property when simplifying an equation. For example, in the equation 2(x + 3) = 10, they might write it as 2x + 3 = 10 instead of 2x + 6 = 10."
28,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Procedural error,"The student correctly identified the need to use the distributive property but made an arithmetic error when multiplying the constant term with the terms inside the parenthesis. For example, if the equation is 2(x+3) = 10, they might calculate 2 * 3 = 5 and then proceed."
29,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property when simplifying expressions with parentheses. For example, in the expression 2(x + 3), the student might calculate it as 2x + 3 instead of 2x + 6, or they may forget to multiply both terms inside the parentheses."
30,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property, often multiplying only one term inside the parentheses by the term outside."
31,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Procedural Error,"The student struggles with isolating the variable and combining like terms. They might distribute incorrectly or fail to perform inverse operations on both sides of the equation, or they may confuse operation signs."
32,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property. For example, when faced with 2(x + 3) = 10, the student might calculate 2x + 3 = 10 or 2x + 5 = 10, instead of correctly performing 2x + 6 = 10."
33,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property. They might try to multiply a term outside the parentheses by only the first term inside, or incorrectly combine unlike terms after applying the distributive property."
34,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,The student incorrectly applies the distributive property and struggles with combining like terms. They might also misinterpret the meaning of variables.
35,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property or misunderstands the order of operations. For example, given the equation 2(x + 3) = 10, they might simplify it to 2x + 3 = 10 instead of 2x + 6 = 10, or they may attempt to add 3 to 10 first before considering the multiplication by 2."
36,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property. For example, if the problem is 2(x + 3) = 10, the student might incorrectly calculate it as 2x + 3 = 10 instead of 2x + 6 = 10 or they might not understand how to isolate the variable, x."
37,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property and struggles with negative signs, believing that -2(x + 3) is equal to -2x + 3 or -2x - 3. They might also struggle to combine like terms after the distributive property is applied. They also might add terms that are on the opposite side of the equals sign before isolating variables and constants."
38,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property. They might not multiply the entire expression within the parentheses by the factor outside, or they might make arithmetic errors during multiplication."
39,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student attempts to solve an equation like 2(x + 3) = 10 by only multiplying the first term inside the parentheses by 2, and not the entire expression inside. For example, they might incorrectly compute 2x + 3 = 10 and proceed from there, not understanding the need to distribute the 2 to both the x and the 3."
40,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property. They might only multiply the first term inside the parenthesis by the number outside, or they might misapply the order of operations (PEMDAS/BODMAS) during distribution or simplification. They might also struggle with negative signs and variables during simplification after distribution. The problem probably involved parentheses, multiplication, and addition/subtraction in a linear equation."
41,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property. They multiply the term outside the parentheses only by the first term inside, and not by all terms."
42,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property. For example, given an equation like 2(x+3)=10, the student might calculate it as 2x+3=10 instead of 2x+6=10. Or the student might struggle to isolate the variable, incorrectly performing operations on both sides of the equation, leading to an incorrect solution."
43,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property. For example, in an equation like 2(x + 3) = 10, they might write 2x + 3 = 10, forgetting to multiply both the x and the constant within the parentheses by 2."
44,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property, attempting to multiply only the first term inside the parentheses by the factor outside, and forgetting to distribute to all terms."
45,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student attempts to simplify an expression with parentheses by incorrectly distributing a constant, often misinterpreting the multiplication of a coefficient with a parenthetical expression. For example, in the expression 2(x + 3), the student might write it as 2x + 3 instead of 2x + 6, or they may only multiply part of the terms within the parentheses by the constant."
46,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property and/or combines unlike terms without proper justification. For example, they might misinterpret 2(x + 3) as 2x + 3 instead of 2x + 6, or they might combine terms like 2x and 3 without understanding they are not like terms unless there is multiplication or division as part of the operation."
47,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property, attempting to multiply only one term inside the parentheses by the term outside the parentheses. For example, in the problem 2(x + 3) = 10, the student might solve it as 2x + 3 = 10 instead of 2x + 6 = 10."
48,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Procedural Error,The student struggles with isolating the variable and simplifying the equation steps after applying the distributive property.
49,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property by only multiplying the first term inside the parentheses and leaving the second term untouched. For example, in the problem 2(x + 3) = 10, the student might solve it as 2x + 3 = 10."
50,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property. For example, in the expression 2(x + 3), the student might calculate this as 2x + 3 instead of 2x + 6, or they might incorrectly apply the multiplication to only one term within the parentheses."
51,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,The student incorrectly isolates the variable by subtracting a constant from only one side of the equation. They also may have trouble with the order of operations when working with negative numbers.
52,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property, or fails to apply it when necessary. For example, if the equation is 2(x + 3) = 10, they might write 2x + 3 = 10, or they might leave the 2(x+3) as is, or they might compute 2x+6=10. Also, they might correctly distribute but then make an arithmetic error when multiplying the constant term by the coefficient."
53,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Procedural Error,"The student struggles with combining like terms after applying the distributive property, possibly due to incorrect sign handling or misinterpreting variable coefficients."
54,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property. For example, if the problem is 2(x + 3) = 10, the student might solve it as 2x + 3 = 10 instead of 2x + 6 = 10."
55,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,The student incorrectly applies the distributive property and struggles with simplifying expressions with parentheses. They might not understand the order of operations or how to combine like terms after distribution.
56,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property. For example, given the equation 2(x + 3) = 10, the student might simplify it to 2x + 3 = 10, failing to multiply both terms inside the parentheses by 2. Or, they might correctly distribute to get 2x + 6, but then incorrectly add 2 and 6 instead of setting up the next step of subtracting 6 from both sides."
57,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property by only multiplying the first term inside the parentheses by the factor outside, or they misapply the order of operations when dealing with parentheses and constants."
58,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property.  They might not multiply the coefficient outside the parentheses by *every* term inside the parentheses, or they might apply it when it's not applicable (e.g., when dealing with a coefficient added to a set of parentheses)."
59,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property or fails to combine like terms after distributing. For example, if the equation is 2(x + 3) = 10, they might write 2x + 3 = 10 instead of 2x + 6 = 10, or might correctly distribute to get 2x + 6 = 10 but then attempt to combine the 2x and the 6 without considering the isolation of the variable."
60,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property. For example, when faced with 2(x + 3) = 10, they might interpret it as 2x + 3 = 10 instead of 2x + 6 = 10, failing to multiply both terms inside the parentheses by the coefficient."
61,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Procedural error,"The student incorrectly combines unlike terms or struggles with negative signs. For instance, in the equation 2x + 3 = 5, the student might get 5x = 5, or in the equation x - 4 = -2, the student might get x = -6 instead of x = 2"
62,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property when simplifying an equation involving parentheses. For example, in the equation 2(x + 3) = 10, they might write 2x + 3 = 10, instead of 2x + 6 = 10, failing to multiply the 2 by both terms inside the parentheses."
63,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property. For example, given the equation 2(x + 3) = 10, they might simplify it as 2x + 3 = 10 instead of 2x + 6 = 10, or they might distribute only to one term like 2x+3=10"
64,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property, failing to multiply both terms inside the parentheses by the factor outside the parentheses. For example, if the equation is 2(x + 3) = 10, the student might write 2x + 3 = 10, instead of 2x + 6 = 10."
65,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property. They may have mis-multiplied a term, forgotten to distribute to all terms within the parentheses, or not understood the order of operations (PEMDAS/BODMAS) related to distribution."
66,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property, potentially only multiplying the first term inside parentheses."
67,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property and incorrectly handles the multiplication of a negative number, possibly forgetting the sign change when multiplying across the parentheses or not fully understanding the concept of distributing to *both* terms inside the parentheses."
68,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,The student incorrectly applies the distributive property and doesn't distribute to all terms or makes calculation errors with negative signs.
69,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property. For example, given 2(x + 3) = 10, they might compute this as 2x + 3 = 10 instead of 2x + 6 = 10, showing that they are only multiplying the first term inside the parenthesis by the number outside the parenthesis."
70,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Procedural Error,"The student incorrectly isolates the variable by adding or subtracting terms without maintaining equality. For example, when solving 2x + 3 = 7, the student might perform 2x = 7 + 3 without properly subtracting 3 from both sides."
71,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property. For example, in the expression 2(x + 3), the student might write it as 2x + 3 instead of 2x + 6, or they might incorrectly multiply only one term inside the parenthesis by the factor outside."
72,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property. For example, they might try to distribute a coefficient to only one term within parentheses or distribute it incorrectly."
73,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property. For example, given the equation 2(x + 3) = 10, they might calculate it as 2x + 3 = 10 instead of 2x + 6 = 10. They may also struggle with negative signs or variables on both sides, making incorrect combinations."
74,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property, or misunderstands order of operations (PEMDAS/BODMAS) when simplifying an expression like 2(x + 3)."
75,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Procedural error,"The student incorrectly simplifies an expression involving parentheses. For example, if the problem is 2(x+3)=10, the student might incorrectly calculate it as 2x+3=10, missing the distribution of the 2 to both terms inside the parentheses."
76,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property, or misinterprets order of operations when simplifying expressions containing parentheses. For example, in the problem 2(x + 3) = 10, the student might write 2x + 3 = 10, rather than 2x + 6 = 10, or in problem like 3 + 2(x+1) = 11, student may add 3+2 first before applying the distributive property. Or in problem 2x+3=5x-6. student may try to combine 2x and 3 or 5x and 6 incorrectly."
77,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property. For example, if the problem is 2(x + 3) = 10, the student may compute it as 2x + 3 = 10 or 2x + 3 = 5, instead of 2x + 6 = 10."
78,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property.  For example, given the equation 2(x + 3) = 10, the student might solve it as 2x + 3 = 10 instead of 2x + 6 = 10. Or, they might misapply it entirely to an expression like 2x + 3 and incorrectly state it as 5x.  This demonstrates a lack of understanding about how to multiply a term outside parentheses by each term inside."
79,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Procedural Error,"The student attempts to solve an equation with variables on both sides but makes an error when combining like terms, incorrectly adding terms that should have been subtracted or vice versa."
80,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property. For example, in the equation 2(x + 3) = 10, they might write it as 2x + 3 = 10, failing to multiply the 2 by both terms inside the parentheses."
81,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property. For example, in the equation 2(x + 3) = 10, the student might write 2x + 3 = 10 instead of 2x + 6 = 10, or they might multiply the 2 by only one term inside the parenthesis and get 2x + 3 = 10. Or they might try to distribute incorrectly when they have something like x + 2(x + 3) = 10."
82,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property. For example, given the equation 2(x + 3) = 10, they might incorrectly calculate it as 2x + 3 = 10 instead of 2x + 6 = 10."
83,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student attempts to simplify an expression involving parentheses but incorrectly applies the distributive property, either by only multiplying the first term inside the parentheses by the factor outside or by miscalculating the multiplication."
84,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property and combines unlike terms, or misinterprets the meaning of a variable."
85,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property, or doesn't understand order of operations, when simplifying an expression like 2(x + 3) or fails to combine like terms correctly such as thinking 2x + 3 = 5x or believes 2x + 3 does not need any simplification or fails to understand that the expression is already simplified."
86,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property, likely multiplying only part of the expression or making a sign error. For example, if the problem is 2(x + 3) = 8, they might write 2x + 3 = 8 or 2x + 6 = 8, but then forget to subtract the 6."
87,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,The student incorrectly applies the distributive property and/or struggles with integer arithmetic.
88,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property. For example, in solving 2(x + 3) = 10, they might incorrectly state 2x + 3 = 10, omitting the multiplication of 2 with the 3 inside the parentheses."
89,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Procedural error,"The student incorrectly isolates the variable by performing the inverse operation on the wrong term, or by missing a step in the order of operations. For example, in 2x + 3 = 7, the student might subtract 2 from both sides instead of 3."
90,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property. For example, when faced with 2(x + 3) = 10, they might incorrectly calculate 2(x+3) as 2x + 3, instead of 2x + 6. Or they may not distribute at all. For a system of equations, they might attempt to combine terms that cannot be combined, or misunderstand how to isolate a variable."
91,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property. They might multiply only one term inside the parentheses instead of both, or they may forget to multiply the term outside the parentheses."
92,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property to a term inside parentheses. For instance, in the equation 2(x + 3) = 10, the student might write 2x + 3 = 10, omitting the multiplication of the 2 by the 3. Or, in the equation 2x + 3(y - 1) = 7, the student might incorrectly apply the distributive property to the 2x term."
93,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Procedural Error,"The student incorrectly isolates the variable when solving a multi-step equation. They may have added/subtracted an incorrect value or performed operations out of order, particularly when dealing with negative numbers."
94,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property, or misunderstands the order of operations when parentheses are involved. They may try to combine terms inside the parentheses before applying the distributive property, or fail to distribute to all terms within the parentheses."
95,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property. They might multiply only one term inside the parentheses or misunderstand how to handle negative signs in front of parentheses. For example, if the equation is 2(x + 3) = 10, they might write 2x + 3 = 10 or 2x + 3 = 12, rather than 2x + 6 = 10. Or for an equation like -(x - 2) = 5, they might write -x - 2 = 5 instead of -x + 2 = 5. Alternatively, they might misapply it in a more complex equation such as 2(x + 3) + x = 15 and arrive at a solution based on incorrect expansion"
96,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Procedural error,"The student makes an arithmetic error in the process of solving for a variable or simplifies terms incorrectly. For example, incorrectly multiplying or dividing."
97,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Procedural error,"The student correctly identifies the need for the distributive property, but makes a calculation error when multiplying a negative number."
98,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Procedural Error,"The student incorrectly isolates the variable by performing an incorrect inverse operation. For example, when solving 2x + 3 = 7, they might subtract 3 from only the 2x side or add 3 to both sides but also to the 2x term. or might divide only one of the terms by the coefficient."
99,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property when simplifying an expression like 2(x+3), treating it as 2x + 3 instead of 2x + 6."
100,K8,Algebra,Analyzing and solving linear equations and systems of linear equations,Conceptual misunderstanding,"The student incorrectly applies the distributive property and combines unlike terms. For example, in the equation 2(x + 3) = 10, they might calculate it as 2x + 3 = 10 instead of 2x + 6 = 10."
1,K1,Geometry,Circles and rectangles into parts,Conceptual misunderstanding,The student attempts to count the whole circle or rectangle as a single unit and struggles with the concept of partitioning into smaller parts. They may focus on the overall shape instead of the individual pieces created.
2,K1,Geometry,Circles and rectangles into parts,Conceptual misunderstanding,"The student attempts to directly 'add' or 'subtract' the shapes without understanding area or partitioning. They might trace the circle inside the rectangle and then try to count the 'leftovers' incorrectly, or simply say the answer is both shapes combined are 'more' or 'less' without specific quantification."
3,K1,Geometry,Circles and rectangles into parts,Conceptual misunderstanding,"The student is struggling to visualize or represent dividing the circle or rectangle into equal parts, potentially focusing on the total count of objects presented rather than the individual parts they form. The student may attempt to count features unrelated to the parts, such as corner points or the number of sides of the rectangle."
4,K1,Geometry,Circles and rectangles into parts,Conceptual misunderstanding,"The student attempts to divide the circle into 'parts' by drawing lines haphazardly without understanding how to create equal sections or visualize portions of a whole. They might draw lines across the center but not consistently or evenly, and the resulting 'parts' aren't clearly related to fractional concepts or geometric shapes."
5,K1,Geometry,Circles and rectangles into parts,Conceptual misunderstanding,"The student attempts to add the area of a circle and rectangle by simply adding the numbers given, without understanding that the circle needs to be broken into pieces (like squares) to measure its space. They may also misidentify the shapes presented. The student might be counting the sides instead of the inside space."
6,K1,Geometry,Circles and rectangles into parts,Conceptual misunderstanding,"The student misunderstands the concept of equal parts when dividing a circle. They may believe a visual split is enough, without considering if the parts are truly the same size/shape. For a rectangle, they may struggle with how to accurately create equal pieces, potentially estimating sizes poorly or miscounting the desired parts."
7,K1,Geometry,Circles and rectangles into parts,Conceptual misunderstanding,"The student attempts to divide the circle or rectangle directly into parts without a clear understanding of what 'parts' represent, perhaps drawing lines that don't necessarily divide the shape into equal or distinct sections, or by just scribbling on the shape. They might also confuse the area and the division by line, thinking that one part is more 'space' than another."
8,K1,Geometry,Circles and rectangles into parts,Shape recognition and partitioning,"The student struggles to accurately divide the shapes into the specified number of equal parts, potentially misinterpreting 'equal parts' to mean 'any parts'. They also might misidentify shapes, confusing a rectangle with a square or vice versa. "
9,K1,Geometry,Circles and rectangles into parts,Conceptual misunderstanding,"The student attempts to 'count' the curved part of the circle or the perimeter of the rectangle as if they were a whole. They struggle to decompose the shapes into smaller, equal parts or to compare areas visually."
10,K1,Geometry,Circles and rectangles into parts,Conceptual misunderstanding,The student is unable to relate the parts to the whole or the relationship between the shapes. They might not understand that cutting a shape creates smaller shapes that can be counted.
11,K1,Geometry,Circles and rectangles into parts,Conceptual misunderstanding,"The student attempts to directly compare areas without proper understanding of shapes. For example, they might try to subtract circle radius from rectangle side length directly."
12,K1,Geometry,Circles and rectangles into parts,Shape Identification and Part Counting,The student struggles to differentiate between the circle and the rectangle and counts the circle as a part of the rectangle or vice versa. Also the student might get confused by the word 'parts'.
13,K1,Geometry,Circles and rectangles into parts,Conceptual misunderstanding,The student tries to count individual shapes without correctly identifying the shapes. They may have difficulty differentiating between the circle's curved edge and the rectangle's straight lines.
14,K1,Geometry,Circles and rectangles into parts,Conceptual misunderstanding,The student believes cutting a shape increases its total area. They are not understanding conservation of area and how parts relate to the whole. They might be thinking of it like adding more blocks.
15,K1,Geometry,Circles and rectangles into parts,Conceptual misunderstanding,The student confuses the area of a rectangle or circle with their perimeter or circumference. They may not understand the difference between filling a shape and measuring its boundary.
16,K1,Geometry,Circles and rectangles into parts,Conceptual misunderstanding,"The student tries to 'cut' the circle's curved edge with a straight line thinking it's similar to how they cut a rectangle. They may draw a line across the circle but misunderstand the concept of equal parts within a curved shape, maybe counting the resulting pieces as equal."
